,Annotator,Filename,Fokus,Metapher?,Rahmen,Textstelle
115,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Aus dieser Anschauung ergeben sich mannigfache soziologische Folgerungen, wie sie zum Teil schon in der Literatur ausgeführt sind und in manchen Preisarbeiten eingehend besprochen werden."
116,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die natürlichen Anlagen und Triebe haben bei allen normalen Menschen gewisse übereinstimmende Züge, welche im naturwissenschaftlichen Sinne als ein Erbteil aus der Urzeit des Menschengeschlechtes erscheinen oder noch von älteren Ahnen herstammen."
117,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die Frage, wie die Menschen in den ursprünglichsten Zeiten gelebt haben, muß also mit der naturwissen- schaftlichen Psychologie in der engsten Beziehung stehen."
118,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Bevor durch die Ausbildung der Sprache und die Verfertigung von Werkzeugen die erste Kultur entstand, mußten die Prinzipien der Descendenz- lehre für den Menschen wie für andere Organismen uneingeschränkte Geltung haben, sowohl das Gesetz der übermäßigen Vermehrung als auch der Kampf ums Dasein und die Selektion oder das Fortleben des Bestangepaßten sowie die sexuelle Zuchtwahl."
119,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Wer hinsichtlich der Entstehung der Tier- und Pflanzenwelt auf dem Boden der Lehre Darwins steht, kann die Gültigkeit ihrer Prinzipien für die Urzeiten des Menschengeschlechtes nicht in Abrede stellen."
120,X,nus1_2_matzat_bereinigt.txt,,Nein,,"— Ferner kommt den Prinzipien der Descendenzlehre offenbar auch bei dem Kulturzustand der Menschheit noch eine gewisse Bedeutung zu, wenn auch vielleicht eine eingeschränkte."
121,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Jedenfalls ist die Frage berechtigt, inwiefern und in welcher Form die Prinzipien der Descendenztheorie bei den jetzigen Lebensverhältnissen des Menschengeschlechtes noch in Geltung sein können."
122,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Hier kommt man auf das vielseitige Problem, in welcher Weise bei dem Zustande der Kultur der Kampf ums Dasein hervortritt und ob er im Sinne einer Selektion wirken kann."
123,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Falls die Prinzipien der Descendenztheorie, insbesondere die Selektion, in der Kulturmenschheit nur noch in stark veränderter oder eingeschränkter Weise wirksam sind, so schließt sich sofort die Frage an, ob deshalb eine Verschlechterung oder Entartung der natürlichen Eigenschaften der Menschen zu befürchten ist."
124,X,nus1_2_matzat_bereinigt.txt,,Nein,,Eine Untersuchung darüber ist offenbar für die Kultur- welt von größter Wichtigkeit; sie kann nur auf naturwissenschaftlich-medizini- scher Grundlage angestellt werden.
125,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Auch auf die ganze Kultur, die überlieferten Einrichtungen, Kenntnisse, An- schauungen, Sitten und Gesetze lassen sich die Prinzipien der Descendenzlehre Einleitung."
126,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die Ueberlieferung, welche von Generation zu Generation geht, also die Tradition des geistigen und gesellschaftlichen Be- standes wird oft auch als Vererbung bezeichnet, was freilich im Vergleich zu der Vererbung natürlicher Eigenschaften nur eine bildliche Bedeutung hat."
127,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Alle diese überlieferten geistigen Besitztümer sind aber in fort- währender langsamer Veränderung begriffen, wie man sowohl aus der Be- trachtung der Gegenwart als auch besonders aus der Geschichte leicht erkennen kann."
128,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Diese Veränderungen können bildlich mit den Variationen der Tier- und Pflanzenarten verglichen werden Es kann durch solche Abände- rungen der traditionellen Anschauungen, Sitten oder Gesetze eine Anpassung an neue Lebensverhältnisse herbeigeführt werden."
129,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die Sitten und Gesetze, deren Träger der Staat oder eine andere gesellschaftliche Organisation ist, sind für die Gesamtheit nützlich oder schädlich, können also das Gedeihen oder den Untergang dieser Organisation zur Folge haben."
130,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Man kann also versuchen, auch die Erscheinungen der Kultur unter den Ge- sichtspunkten der Vererbung und Anpassung zu betrachten, was bei dem Thema im zweiten Teil der »Erläuterungen« angedeutet ist (vergl."
131,X,nus1_2_matzat_bereinigt.txt,,Nein,,"In welchem Grade es sich lohnt, diese Auffassungsweise anzuwenden, kann man schwerlich a priori bestimmen, und sollte man nicht voreilig darüber aburteilen; nur aus dem Studium der einschlägigen Werke läßt sich erkennen in welcher Weise sich beachtenswerte Schlüsse aus dieser Anschauung ergeben."
132,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Allerdings hat es nicht an Stimmen gefehlt, welche das ganze Thema von vornherein verworfen haben und ihm die Behauptung entgegenstellten daß man aus den Prinzipien der Descendenztheorie überhaupt nichts lernen könne inbezug aus die innere Politik und Gesetzgebung1)."
133,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Auch dieser Stand- punkt findet in einigen Arbeiten eine eingehende Berücksichtigung; in einer der in das Sammelwerk aufgenommenen Preisschriften wird man den Ein- fluß dieser Auffassung deutlich bemerken, in anderen Arbeiten des Sammel- werkes wird man einer kritischen Betrachtung und Widerlegung der er- wähnten Meinung begegnen."
134,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Jener Ablehnung des Themas sind meiner Ansicht nach nicht allein theoretische Erörterungen entgegenzuhalten sondern der ganze Inhalt des Sammelwerkes selbst und aller anderen Schriften, deren Erscheinen durch 1) Siehe insbesondere: Heinrich Rickert, Naturwissenschaftliche Weltanschauung?"
135,X,nus1_2_matzat_bereinigt.txt,,Nein,,"In »Der Lotse«, Hamburg 1901, sowie Rudolf Stammler, Die Lehre vom richtigen Rechte, 1902, S. 615—617."
136,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Wenn die Abhandlungen irgendwelche bemerkenswerte, nützliche und wichtige Erörterungen enthalten, wie stehen dann jene Propheten da, welche a priori die Zwecklosigkeit der Preisfrage behauptet haben?"
137,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Wenn einzelne Philosophen und Juristen gegen die Anwendung naturwissenschaftlicher Ergebnisse auf ihren Gebieten Einspruch erheben und durch begriffliche Scheidungen einen Schutzwall gegen den Einfluß der Naturwissenschaften zu errichten suchen, so beruht dies meines Erachtens lediglich darauf, daß sie sich in dem ruhigen Besitz ihrer herkömmlichen Anschauungen durch die Einwirkung neuer Gedankenkreise nicht stören lassen wollen."
138,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Aber wo mehrere Fächer der Wissenschaft hinsichtlich der zu Grunde liegenden Tatsachen wie hinsichtlich der Theorien in Beziehung stehen, da ist es vergeblich, sie durch eine begriffliche oder methodologische Scheidung streng gegeneinander abgrenzen zu wollen; so wenig man die Medizin von den Naturwissenschaften trennen kann, so wenig können die Philosophie oder die Staatswissenschaften von denselben unabhängig gemacht werden."
139,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die Scheidung der Disziplinen ist nur ein notwendiges Uebel, lediglich dadurch berechtigt, daß kein Mensch mehr alle Wissenschaften umfassen kann."
140,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Wohl mögen also verschiedene Arbeits- gebiete der Erkenntnis unterschieden werden, aber dieselben lassen sich nicht durch scharfe Grenzen trennen, denn dem Ideal nach gibt es nur eine einheitliche und einzige Wissenschaft."
141,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die oben erwähnte grundsätzliche Ablehnung des Themas ist auch deswegen nutzlos, weil man eine tatsächlich vorhandene und schon lange öffentlich erörterte Streitfrage nicht dadurch aus der Welt schaffen kann, daß man sie mittels einer einzigen theoretischen Ueberlegung oder einer begrifflichen Scheidung kurzweg für unmöglich erklärt."
142,X,nus1_2_matzat_bereinigt.txt,,Nein,,"In der Tat ist die Frage, welche Folgen für das öffentliche Leben sich aus der Descendenz- lehre ergeben, in der jetzigen Zeit sehr naheliegend und schon lange vor dem Preisausschreiben vielfach erörtert worden."
143,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Schon in den siebziger Jahren haben sich sozialdemokratische Schriftsteller auf den Darwinismus berufen, schon im Jahre 1878 hat der Zoologe Oskar Schmidt auf der Naturforscherversammlung in Kassel dagegen Verwahrung eingelegt, und seither ist eine ganze Reihe von Schriften und Büchern über diese Frage erschienen1)."
144,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die Streitfrage ist also längst vorhanden, und sie wird immer 1) Da sozialdemokratische Schriftsteller die Descendenzlehre mit dem marxistischen Sozialismus in Verbindung gebracht haben, ist daraus eine Streitfrage entstanden, welche 14 Einleitung."
145,X,nus1_2_matzat_bereinigt.txt,,Nein,,"wichtigen in dem Maße, als die Gedanken der Descendenzlehre weiteren Kreisen bekannt werden und die monistische Weltanschauung sich weiter ver- breitet."
146,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Eben darum mußte die Stellung der Preisfrage und die Stiftung der sehr ansehnlichen Preise von allen Freunden einer naturwissenschaftlichen Weltauffassung freudigst begrüßt werden, weil dadurch eine eingehende und vielseitige Erörterung über die Konsequenzen der Descendenzlehre hervor- gerufen wurde."
147,X,nus1_2_matzat_bereinigt.txt,,Nein,,"So mußte sich unzweifelhaft zeigen, daß diese Lehre keineswegs den staatsgefährlichen Charakter hat, welchen ihr die Gegner so gerne zuschreiben Will man erfahren, welche Konsequenzen sich wirklich aus der Descendenzlehre ergeben, so muß man ihre Anhänger, nicht ihre Gegner befragen."
148,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die Feinde der Descendenzlehrejhaben dieselbe nicht nur des politischen Radikalismus angeklagt, sondern pflegen sie auch der Auflösung der Moral zu beschuldigen."
149,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Diese Ansicht ist nur dadurch möglich, daß man lediglich die religiöse Begründung der Moral im Auge hat und die soziologische Begründung der Sittenlehre nicht kennt Alle Völker haben ihre Sitten und Sittengesetze, auch diejenigen, welche weder an die Unsterblichkeit glauben noch irgend eine nennenswerte Religion besitzen Wenn man die Moral aus dem Zusammenleben der Menschen herleitet, so ist es leicht, ihr eine naturwissenschaftliche Begründung zu geben Bedenkt man, daß die Sitten und Sittengesetze dem Wohle der gesellschaftlichen Gemeinschaft und ihrer in der bisherigen Literatur über die soziologische Bedeutung der Descendenzlehre im Vorder- grund steht; daher haben auch die meisten bezüglichen Schriften eine polemische Form."
150,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Unter den marxistischen Werken kommen in erster Linie die Schriften von Bebel, Ferri und Woltmann in Betracht; von den nicht marxistischen erwähne ich nur diejenigen von Haeckel, Herbert Spencer, Otto Ammon, Alexander Tille und mir."
151,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Es wäre aber unrichtig, alle diese Werke kediglich als Streitschriften anzusehen; sie enthalten vielfach positive Beiträge zu einer naturwissenschaftlichen Soziologie."
152,X,nus1_2_matzat_bereinigt.txt,,Nein,,Ich führe die in Betracht kommenden Schriften der erwähnten Autoren in alphabetischer Reihenfolge auf.
153,X,nus1_2_matzat_bereinigt.txt,,Nein,,"— H. E. Ziegler, Die Naturwissenschaft und die sozialdemokratische Theorie, ihr Verhältnis dargelegt auf Grund der Werke von Darwin und Bebel, Stuttgart 1894."
154,X,nus1_2_matzat_bereinigt.txt,,Nein,,"— Derselbe, Das Verhältnis der Sozialdemokratie zum Darwinismus (in Zeitschrift für Sozialwissenschaft, II."
155,X,nus1_2_matzat_bereinigt.txt,,Nein,,"einzelnen Glieder dienen sollen, so wird man nicht verkennen, daß sie nach den Prinzipien der Descendenzlehre abgeleitet werden können."
156,X,nus1_2_matzat_bereinigt.txt,,Nein,,Jede ein- gehende Erörterung in diesem Sinne wird also die Ungerechtigkeit des erwähnten Vorwurfs erweisen.
157,X,nus1_2_matzat_bereinigt.txt,,Nein,,"So wird auch aus den Arbeiten des Sammel- werkes hervorgehen, daß die Descendenzlehre keineswegs die Moral ver- nichtet, sondern ihr auf naturwissenschaftlich-soziologischem Boden eine neue Grundlage gibt."
158,X,nus1_2_matzat_bereinigt.txt,,Nein,,Wie in einigen Schriften des Sammelwerkes trat auch in manchen der übrigen Abhandlungen ein ethischer Idealismus und eine edle Lebensausfassung hervor.
159,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Aus allen diesen Ausführungen dürfte nicht nur die Berechtigung der Preisfrage zu erkennen sein, sondern auch ihre zeitgemäße Wichtigkeit und vielseitige Bedeutung."
160,X,nus1_2_matzat_bereinigt.txt,,Nein,,"In den Erläuterungen, welche dem Thema beigegeben waren, wurde auch eine Beurteilung der bestehenden Parteien als erwünscht bezeichnet."
161,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Es war ja naheliegend, die Ergebnisse theoretischer Erörterungen schließlich mit den derzeitig vorhandenen Bestrebungen zu vergleichen."
162,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Die meisten Verfasser haben eine Besprechung der Parteien gegeben, gewöhnlich in einem besonderen Abschnitte."
163,X,nus1_2_matzat_bereinigt.txt,,Nein,,Ich will hier über die Ergebnisse dieser Erörterungen im allgemeinen berichten und damit einige Angaben über die politische und sozial- politische Richtung der Abhandlungen verbinden.
164,X,nus1_2_matzat_bereinigt.txt,,Nein,,Dabei sollen nicht nur die prämiierten Arbeiten berücksichtigt werden sondern die Gesamtheit aller eingereichten Schriften.
165,X,nus1_2_matzat_bereinigt.txt,,Nein,,Um die gegenwärtigen Parteien völlig zu verstehen muß man sie in ihrer geschichtlichen Entwickelung betrachten.
166,X,nus1_2_matzat_bereinigt.txt,,Nein,,Diese historische Betrachtung der Parteien ist in den meisten Arbeiten ganz vernachlässigt worden; nur in verhältnismäßig wenigen Abhandlungen ist sie einigermaßen berücksichtigt.
167,X,nus1_2_matzat_bereinigt.txt,,Nein,,In den meisten Abhandlungen werden die Parteien als Interessen- vertretungen oder einfach als Repräsentanten von Ständen oder »Klassen« aufgefaßt.
168,X,nus1_2_matzat_bereinigt.txt,,Nein,,Diese Anschauungsweise entspricht mehr der allerneuesten Wendung der Dinge als dem geschichtlichen Verlauf der Parteienentwickelung.
169,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Es scheint sich auf diesem Gebiet ein beachtenswerter Umschwung der öffentlichen Meinung zu vollziehen Während früher jede Partei den Anspruch erhob, daß sie das Wohl des gesamten Volkes zum Ziel habe und dieses nach ihren Einleitung."
170,X,nus1_2_matzat_bereinigt.txt,,Nein,,"17 Grundsätzen zu fördern sei, so verbreitet sich jetzt mehr und mehr die Anschauung, daß die Parteien lediglich zur Vertretung der Interessen einzelner Stände bestimmt seien und daß selbst der einzelne Abgeordnete in erster Linie der Vertreter seiner Auftraggeber wäre."
171,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Diese bedenkliche Ansicht (welche die theoretische Grundlage des Parlamentarismus verändert) scheint sich auch in gebildeten Kreisen auszubreiten, wie manche der eingesandten Arbeiten zeigen."
172,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Es ist gewiß von Interesse, die politischen und sozialpolitischen Rich- tungen der sämtlichen eingereichten Schriften zusammenzustellen."
173,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Dabei will ich die Parteien nicht in der üblichen Weise in rechts- und linksstehende ein- teilen, sondern ordne sie nach dem Grade der dem Staate zugedachten Wirk- samkeit, also je nach dem kleineren oder größeren Einfluß des Staates auf das wirtschaftliche und persönliche Leben."
174,X,nus1_2_matzat_bereinigt.txt,,Nein,,"So muß der Anarchismus den einen Pol der Reihe, der marxistische Sozialismus den andern Pol bilden Der Anarchismus war unter den eingesandten Abhandlungen durch eine kleine unbedeutende Schrift vertreten, die aus St. Petersburg kam."
175,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Der Staat soll möglichst wenige Gesetze geben, sich weder um das Schulwesen noch um das Religionswesen bekümmern, auch auf wirtschaftlichem Gebiet alles ge- währen lassen."
176,X,nus1_2_matzat_bereinigt.txt,,Nein,,"»Der Staat, der diesen Satz am meisten befolgt, hat am meisten Chancen aus seiner Mitte die Individuen hervorgehen zu sehen, die die Grundlagen für einen Uebermenschen bilden«."
177,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Jeder Verstaatlichung ist entgegenzuarbeiten, und so soll sich schließlich der Grundsatz von Stirner bewähren: »Wird die Arbeit frei, ist der Staat verloren.« Mit dem Anarchismus hat der Liberalisums (im ursprünglichen Sinne des Wortes) manche Berührungspunkte; wohl wird der Bestand des Staates nicht in Frage gestellt, aber der Wirksamkeit des Staates werden enge Grenzen gezogen, so daß die Freiheit des Individuums und die wirtschaft- liche Freiheit möglichst gewahrt bleiben."
178,X,nus1_2_matzat_bereinigt.txt,,Nein,,Bekanntlich hat Herbert Spencer schon vor nahezu 30 Jahren die Ideen des Liberalismus aus den Prinzipien der Descendenzlehre abgeleitet.
179,X,nus1_2_matzat_bereinigt.txt,,Nein,,"Einen solchen Standpunkt des Liberalismus, welcher jetzt ungefähr demjenigen der deutschfreisinnigen Partei entspricht, nimmt eine größere Arbeit aus Berlin ein, die zum Teil (besonders in den naturwissenschaftlichen Abschnitten) sehr gut geschrieben ist1)."
